x,y
2.022645752508361,12.852995632275803
2.0234816053511704,12.871994105903484
2.02431745819398,12.870441662944089
2.025153311036789,12.849247476632804
2.025989163879599,12.809546693632498
2.026825016722408,12.75269652337134
2.027660869565217,12.680262445589563
2.028496722408027,12.59397817182089
2.029332575250836,12.495671069807202
2.0301684280936456,12.38715774523833
2.031004280936455,12.270127270053962
2.0318401337792644,12.146036929107103
2.0326759866220736,12.016044170570943
2.033511839464883,11.880988949095853
2.0343476923076924,11.74142643042418
2.0351835451505016,11.597696486753875
2.036019397993311,11.450008505060179
2.0368552508361204,11.298520220146143
2.0376911036789296,11.143396642731568
2.038526956521739,10.984845951264893
2.0393628093645484,10.823138687725496
2.040198662207358,10.658621033002808
2.041034515050167,10.49173115800734
2.0418703678929764,10.323021250607013
2.042706220735786,10.153180199259195
2.043542073578595,9.983046616630437
2.044377926421405,9.81360110983443
2.045213779264214,9.645930594939225
2.0460496321070236,9.481164376180866
2.046885484949833,9.32038919409709
2.047721337792642,9.164556248488429
2.0485571906354516,9.014395984986047
2.049393043478261,8.870355873458161
2.0502288963210704,8.732572883381021
2.0510647491638796,8.600886584738165
2.051900602006689,8.474891637102052
2.0527364548494984,8.354020958495068
2.0535723076923076,8.237644496648533
2.054408160535117,8.125164864246948
2.0552440133779264,8.016091484762041
2.0560798662207356,7.910079743384745
2.056915719063545,7.806929966808148
2.0577515719063544,7.706550546680371
2.058587424749164,7.608897236885708
2.059423277591973,7.5139041828319915
2.0602591304347824,7.421420752805252
2.061094983277592,7.331162923076354
2.061930836120401,7.242681550883343
2.062766688963211,7.15534541178132
2.06360254180602,7.068336339396296
2.0644383946488296,6.980657079521662
2.065274247491639,6.891157360846888
2.066110100334448,6.798586876523644
2.0669459531772576,6.7016824784196
2.067781806020067,6.599289886764899
2.0686176588628764,6.490509123543801
2.0694535117056856,6.374841326141713
2.0702893645484948,6.252307019184996
2.0711252173913044,6.1235058269753395
2.0719610702341136,5.989596182170275
2.072796923076923,5.852189147036338
2.0736327759197324,5.713168971872073
2.074468628762542,5.574469413447904
2.075304481605351,5.437844701524418
2.0761403344481604,5.304674946590963
2.07697618729097,5.175837912832004
2.077812040133779,5.051664959732389
2.078647892976589,4.931982457353754
2.079483745819398,4.8162250481002475
2.080319598662207,4.703596669707186
2.081155451505017,4.593250552502871
2.081991304347826,4.484460145653459
2.0828271571906356,4.376757715096368
2.083663010033445,4.270024412396124
2.084498862876254,4.16452337698166
2.0853347157190636,4.060874862887648
2.0861705685618728,3.9599789464173334
2.0870064214046824,3.8628968516064313
2.0878422742474916,3.7707061768388117
2.0886781270903008,3.684348105454826
2.0895139799331104,3.6044857606149416
2.0903498327759196,3.5313919779134677
2.091185685618729,3.464881819125211
2.0920215384615384,3.404300249171088
2.092857391304348,3.348568889832527
2.093693244147157,3.296288225495901
2.0945290969899664,3.2458838861653576
2.095364949832776,3.1957787234219004
2.096200802675585,3.1445675361777945
2.097036655518395,3.0911696607463663
2.097872508361204,3.034937009873081
2.098708361204013,2.975701599303758
2.099544214046823,2.913756259428854
2.100380066889632,2.8497733167482275
2.1012159197324416,2.7846762509377525
2.1020517725752508,2.7194864909864664
2.1028876254180604,2.655170145711316
2.1037234782608696,2.592507262825372
2.1045593311036788,2.532000070493955
2.1053951839464884,2.4738283341843212
2.1062310367892976,2.417851504889195
2.107066889632107,2.36365047789911
2.1079027424749164,2.310597536649442
2.1087385953177256,2.257941592913928
2.109574448160535,2.2048966387449487
2.1104103010033444,2.1507235324076937
2.111246153846154,2.094797992140838
2.112082006688963,2.03666037060488
2.1129178595317724,1.9760451754331205
2.113753712374582,1.9128903940143827
2.114589565217391,1.8473285605660827
2.115425418060201,1.7796631609051983
2.11626127090301,1.710335215571361
2.117097123745819,1.6398854020708376
2.117932976588629,1.5689166066015925
2.118768829431438,1.4980603166022048
2.1196046822742476,1.4279481240668606
2.1204405351170568,1.3591874687120329
2.1212763879598664,1.2923393709547106
2.1221122408026756,1.2278958389235244
2.1229480936454848,1.1662559631415472
2.1237839464882944,1.1077019642725665
2.1246197993311036,1.0523787516777212
2.125455652173913,1.0002819198907074
2.1262915050167224,0.9512588859226607
2.1271273578595316,0.9050259412180095
2.127963210702341,0.8612008549698457
2.1287990635451504,0.8193472432246529
2.12963491638796,0.7790242279257382
2.130470769230769,0.7398337176225467
2.131306622073579,0.7014582306674584
2.132142474916388,0.6636843079514263
2.132978327759197,0.6264095841868118
2.133814180602007,0.5896347021654957
2.134650033444816,0.5534437445409606
2.1354858862876256,0.5179782600003306
2.1363217391304348,0.4834101342379714
2.137157591973244,0.44991765052478405
2.1379934448160536,0.41766745274190065
2.1388292976588628,0.3868032196252069
2.1396651505016724,0.35744014519506445
2.1405010033444816,0.3296631869369389
2.1413368561872907,0.3035267331525349
2.1421727090301004,0.2790538854622803
2.1430085618729096,0.2562347391304991
2.143844414715719,0.23502444584866
2.1446802675585284,0.21534292919789724
2.1455161204013375,0.19707842842999193
2.146351973244147,0.18009635604369745
2.1471878260869564,0.1642534148141127
2.148023678929766,0.14941502260792217
2.148859531772575,0.13547252135657917
2.149695384615385,0.12235602676630795
2.150531237458194,0.11003943467082077
2.151367090301003,0.09853592467394394
2.1522029431438128,0.0878847609861218
2.153038795986622,0.07813251825825901
2.1538746488294316,0.06931332629259995
2.1547105016722408,0.06143288998153751
2.15554635451505,0.05445988762701892
2.1563822073578596,0.04832628180907807
2.1572180602006688,0.04293574514217813
2.1580539130434784,0.03817748409740664
2.1588897658862876,0.03394172243947218
2.159725618729097,0.03013315144482517
2.1605614715719064,0.026679614998010023
2.1613973244147155,0.023534794590114302
2.162233177257525,0.020675231502331255
2.1630690301003344,0.01809327033291573
2.163904882943144,0.015788183212229343
2.164740735785953,0.013757776821784582
2.1655765886287623,0.011992295176015903
2.166412441471572,0.010471613772031194
2.167248294314381,0.009165814688130054
2.1680841471571908,0.00803845388276941
2.16892,0.0070513333755898916
